_id,x_axis,y_axis,z_axis,target
5f319b1fe71f4c38d22be060,-16.859375,-0.3125,5.296875,1
5f319b1fe71f4c38d22be061,-16.328125,7.21875,10.9375,1
5f319b1fe71f4c38d22be062,-8.828125,3.03125,2.171875,1
5f319b1fe71f4c38d22be063,-23.1875,-2.28125,-3.359375,1
5f319b20e71f4c38d22be064,-10.515625,-0.234375,-8.015625,1
5f319b20e71f4c38d22be065,-15.953125,-1.984375,-3.625,1
5f319b20e71f4c38d22be066,-16.703125,2.015625,-5.0625,1
5f319b20e71f4c38d22be067,-13.75,-4.578125,-3.21875,1
5f319b20e71f4c38d22be068,-16.84375,0.4375,-2.40625,1
5f319b20e71f4c38d22be069,-13.9375,-0.921875,-3.859375,1
5f319b20e71f4c38d22be06a,-16.15625,-0.828125,-4.640625,1
5f319b20e71f4c38d22be06b,-15.71875,-4.234375,-2.578125,1
5f319b20e71f4c38d22be06c,-17.671875,-0.984375,-1.953125,1
5f319b20e71f4c38d22be06d,-23.8125,-6.3125,5.84375,1
5f319b20e71f4c38d22be06e,-17.640625,5.125,-3.265625,1
5f319b20e71f4c38d22be06f,-22.671875,0.171875,-8.78125,1
5f319b20e71f4c38d22be070,-16.171875,-2.265625,-7.03125,1
5f319b20e71f4c38d22be071,-16.265625,4.15625,-7.6875,1
5f319b20e71f4c38d22be072,-13.21875,-0.6875,-5.375,1
5f319b21e71f4c38d22be073,-11.109375,1.203125,-4.359375,1
5f319b21e71f4c38d22be074,-11.03125,1.78125,1.734375,1
5f319b21e71f4c38d22be075,-16.671875,2.96875,5.1875,1
5f319b21e71f4c38d22be076,-14.515625,1.828125,9.609375,1
5f319b21e71f4c38d22be077,-7.03125,-4.875,0.046875,1
5f319b21e71f4c38d22be078,-12.984375,0.75,-3.09375,1
5f319b21e71f4c38d22be079,-17.53125,4.84375,-6.34375,1
5f319b21e71f4c38d22be07a,-13.0625,-4.421875,-3.34375,1
5f319b21e71f4c38d22be07b,-15.59375,-2.203125,-3.296875,1
5f319b21e71f4c38d22be07c,-14.609375,-5.09375,-3.90625,1
5f319b21e71f4c38d22be07d,-15.984375,-2.578125,-3.1875,1
